,BRAND,ORDERED_DATE,CITY,AREA_NAME,STORE_ID,L1_CATEGORY,L2_CATEGORY,L3_CATEGORY,PRODUCT_NAME,VARIANT,ITEM_CODE,COMBO,COMBO_ITEM_CODE,COMBO_UNITS_SOLD,BASE_MRP,UNITS_SOLD,GMV
147,jivo,2025-08-08,Bangalore,rajarajeshwari nagar,1400922,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
148,jivo,2025-08-08,Mumbai,dombivli,1399706,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
149,jivo,2025-08-08,Mysore,mysore north,1395429,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
150,jivo,2025-08-08,Kakinada,bhanugudi,1402078,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
151,jivo,2025-08-08,Sri Ganganagar,saraswati nagar,1401650,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,2.0,1120.0
152,jivo,2025-08-08,Mumbai,thane,1401485,edible oils and ghee,olive oil,extra virgin olive oil,jivo extra virgin olive oil,1 ltr,67229,No,,,1799.0,1.0,1799.0
153,jivo,2025-08-08,Bangalore,btm,1397796,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
154,jivo,2025-08-08,Indore,vijay nagar,973251,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
155,jivo,2025-08-08,Bangalore,anekal,1399695,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,2.0,510.0
156,jivo,2025-08-08,Dehradun,hathibarkala,1381970,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,5 ltr,615911,No,,,1050.0,1.0,1050.0
157,jivo,2025-08-08,Noida 1,sector 64,1383133,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
158,jivo,2025-08-08,Hyderabad,kompally,1386717,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
159,jivo,2025-08-08,Indore,talawali,1401475,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
160,jivo,2025-08-08,Bangalore,kudlu gate,1402441,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
161,jivo,2025-08-08,Kolkata,jadavpur,901840,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
162,jivo,2025-08-08,Chandigarh,greater mohali,1397025,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
163,jivo,2025-08-08,Ludhiana,chaura bazar,1395727,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
164,jivo,2025-08-08,Hyderabad,tolichowki,1382981,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,No,,,1499.0,1.0,1499.0
165,jivo,2025-08-08,Rajkot,race course road,1395731,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,No,,,1499.0,1.0,1499.0
166,jivo,2025-08-08,Bangalore,mahadevpura,1382350,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
167,jivo,2025-08-08,Bangalore,kudlu gate,1395720,edible oils and ghee,olive oil,pure olive oil,jivo so olive oil 1l,1 ltr,968589,No,,,325.0,1.0,325.0
168,jivo,2025-08-08,Mumbai,powai,1135720,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
169,jivo,2025-08-08,Chennai,purasawalkam,1404451,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,2.0,550.0
170,jivo,2025-08-08,Mumbai,chembur,1381500,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
171,jivo,2025-08-08,Pune,bhosari,1403215,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
172,jivo,2025-08-08,Hyderabad,miyapur,1388311,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 ltr,401502,No,,,2800.0,1.0,2800.0
173,jivo,2025-08-08,Chandigarh,south mohali,1403687,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press oil indian medical association recommended,5 ltr,15686,No,,,1650.0,1.0,1650.0
174,jivo,2025-08-08,Surat,piplod,1394674,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
175,jivo,2025-08-08,Bangalore,ramamurthy nagar,1238349,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
176,jivo,2025-08-08,Chandigarh,greater mohali,1386912,edible oils and ghee,edible oils,cold pressed mustard oil,jivo cold pressed mustard oil 5l,5 ltr,904426,No,,,1250.0,1.0,1250.0
177,jivo,2025-08-08,Bangalore,kanakapura road,1237709,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,2.0,1120.0
178,jivo,2025-08-08,Mumbai,mulund,788745,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
179,jivo,2025-08-08,Pune,viman nagar,1389691,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
180,jivo,2025-08-08,Hyderabad,manikonda,1386268,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 ltr,15685,No,,,375.0,1.0,375.0
181,jivo,2025-08-08,Kolkata,kalyani,1401479,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,No,,,1499.0,1.0,1499.0
182,jivo,2025-08-08,Bangalore,btm,1397796,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
183,jivo,2025-08-08,Hyderabad,lingampally & nalagandla,1404622,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,Yes,597652,1.0,1499.0,2.0,2998.0
184,jivo,2025-08-08,Bangalore,bellandur sarjapur,1385836,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,Yes,597652,1.0,1499.0,2.0,2998.0
185,jivo,2025-08-08,Bangalore,hsr,1403421,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
186,jivo,2025-08-08,Bangalore,indiranagar,1395721,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,No,,,1499.0,1.0,1499.0
187,jivo,2025-08-08,Nagpur,dharampeth,1397624,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
188,jivo,2025-08-08,Hyderabad,nizampet,1389688,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,282.0,1.0,282.0
189,jivo,2025-08-08,Gurgaon,old gurgaon (zone 6),1389006,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,1.0,255.0
190,jivo,2025-08-08,Bangalore,marathahalli,1395425,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 ltr,15685,No,,,375.0,1.0,375.0
191,jivo,2025-08-08,Chennai,padur,1391892,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
192,jivo,2025-08-08,Mysore,mysore north,1395429,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,3.0,825.0
193,jivo,2025-08-08,Bangalore,vijayanagar,1403749,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,1.0,255.0
194,jivo,2025-08-08,Bangalore,hsr,1392080,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
195,jivo,2025-08-08,Mumbai,chembur,1391897,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
196,jivo,2025-08-08,Guwahati,paltan bazaar,1401288,edible oils and ghee,edible oils,pomace oil,jivo pomace daily cooking olive oil,2 ltr,88218,No,,,1449.0,1.0,1449.0
197,jivo,2025-08-08,Gurgaon,dlf phase 4,762551,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,3.0,765.0
198,jivo,2025-08-08,Mumbai,marol sakinaka,1399809,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
199,jivo,2025-08-08,Delhi,kakrola,1384143,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
200,jivo,2025-08-08,Mumbai,andheri east,1295147,edible oils and ghee,edible oils,pomace oil,jivo pomace daily cooking olive oil,2 ltr,88218,No,,,1449.0,1.0,1449.0
201,jivo,2025-08-08,Hyderabad,hydershakote,1380523,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 ltr,15685,No,,,375.0,2.0,750.0
202,jivo,2025-08-08,Jaipur,vidhyadhar nagar,1399803,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,5 ltr,615911,No,,,1050.0,1.0,1050.0
203,jivo,2025-08-08,Delhi,nsp,1384511,edible oils and ghee,edible oils,pomace oil,jivo pomace olive oil,5 ltr,79292,No,,,4999.0,1.0,4999.0
204,jivo,2025-08-08,Chandigarh,panchkula,1387905,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
205,jivo,2025-08-08,Mumbai,chembur,1381500,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
206,jivo,2025-08-08,Ahmedabad,navrangpura,1403829,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,No,,,1499.0,1.0,1499.0
207,jivo,2025-08-08,Chennai,padur,1381832,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
208,jivo,2025-08-08,Kolkata,esplanade,1400551,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,No,,,1499.0,1.0,1499.0
209,jivo,2025-08-08,Pondicherry,big bazar road,1402786,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
210,jivo,2025-08-08,Udaipur,panchwati,1398451,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press oil indian medical association recommended,5 ltr,15686,No,,,1650.0,1.0,1650.0
211,jivo,2025-08-08,Noida 1,golf course,1383134,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
212,jivo,2025-08-08,Chennai,omr navalur,1380531,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
213,jivo,2025-08-08,Bangalore,central bangalore,816648,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
214,jivo,2025-08-08,Hyderabad,vanasthalipuram,1392530,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press oil indian medical association recommended,5 ltr,15686,No,,,1650.0,1.0,1650.0
215,jivo,2025-08-08,Bangalore,vijayanagar,1386385,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
216,jivo,2025-08-08,Karimnagar,islampura,1399807,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,2.0,2098.0
217,jivo,2025-08-08,Faridabad,greenfields,1402248,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,2.0,510.0
218,jivo,2025-08-08,Jalandhar,north_jalandhar,1402621,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,6.0,1530.0
219,jivo,2025-08-08,Amritsar,east amritsar,1397088,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,14.0,3570.0
220,jivo,2025-08-08,Delhi,chattarpur,1394450,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,Yes,597652,1.0,1499.0,2.0,2998.0
221,jivo,2025-08-08,Bangalore,bellandur sarjapur,1386714,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 ltr,15685,No,,,375.0,1.0,375.0
222,jivo,2025-08-08,Vijayawada,benz circle and auto nagar,1391901,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
223,jivo,2025-08-08,Delhi,south extension,1398755,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
224,jivo,2025-08-08,Jamshedpur,bistupur,1402470,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,5 ltr,615911,No,,,1050.0,1.0,1050.0
225,jivo,2025-08-08,Nagpur,sadar,1392084,edible oils and ghee,edible oils,pomace oil,jivo pomace daily cooking olive oil,2 ltr,88218,No,,,1449.0,1.0,1449.0
226,jivo,2025-08-08,Thiruvananthapuram,thampanoor,1394676,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
227,jivo,2025-08-08,Hyderabad,nanakramguda,1385563,edible oils and ghee,olive oil,pure olive oil,jivo so olive oil 1l,1 ltr,968589,No,,,325.0,1.0,325.0
228,jivo,2025-08-08,Delhi,nsp,1384511,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,No,,,1499.0,1.0,1499.0
229,jivo,2025-08-08,Mumbai,marol sakinaka,1399809,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
230,jivo,2025-08-08,Hyderabad,hydershakote,1400550,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,1.0,255.0
231,jivo,2025-08-08,Hyderabad,lingampally & nalagandla,1381160,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
232,jivo,2025-08-08,Hyderabad,kompally,1388312,edible oils and ghee,edible oils,cold pressed mustard oil,jivo cold pressed mustard oil 5l,5 ltr,904426,No,,,1250.0,1.0,1250.0
233,jivo,2025-08-08,Noida 1,sector 50,1390227,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
234,jivo,2025-08-08,Indore,old palasia,1400969,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
235,jivo,2025-08-08,Mumbai,chembur,1387703,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,2.0,550.0
236,jivo,2025-08-08,Bangalore,vidyaranyapura,1393565,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
237,jivo,2025-08-08,Bhubaneswar,nayapalli,1398747,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,1.0,255.0
238,jivo,2025-08-08,Ahmedabad,bopal,1404453,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press oil indian medical association recommended,5 ltr,15686,No,,,1650.0,1.0,1650.0
239,jivo,2025-08-08,Kolkata,central kolkata,1385840,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,Yes,597652,1.0,1499.0,2.0,2998.0
240,jivo,2025-08-08,Mumbai,dahisar,1237261,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
241,jivo,2025-08-08,Bangalore,yelahanka,1399355,edible oils and ghee,edible oils,pomace oil,jivo pomace daily cooking olive oil,2 ltr,88218,No,,,1449.0,1.0,1449.0
242,jivo,2025-08-08,Bangalore,sahakar nagar,1229990,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
243,jivo,2025-08-08,Bangalore,kumaraswamy layout & uttarahalli,1400961,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 ltr,401502,No,,,2800.0,1.0,2800.0
244,jivo,2025-08-08,Kolkata,burrabazar,1391896,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 ltr,15685,No,,,375.0,2.0,750.0
245,jivo,2025-08-08,Mumbai,mira road,1381833,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
246,jivo,2025-08-08,Bangalore,whitefield,1404581,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
247,jivo,2025-08-08,Hyderabad,banjara hills,1229994,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
248,jivo,2025-08-08,Bangalore,geddalahalli,1400546,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
249,jivo,2025-08-08,Bangalore,sahakar nagar,1401716,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
250,jivo,2025-08-08,Mumbai,andheri west,1390224,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,1.0,255.0
251,jivo,2025-08-08,Bhubaneswar,khandagiri,1400218,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
252,jivo,2025-08-08,Jaipur,vidhyadhar nagar,1399803,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
253,jivo,2025-08-08,Pune,wakad,1393573,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
254,jivo,2025-08-08,Karnal,model town,1403314,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
255,jivo,2025-08-08,Bangalore,r.t. nagar,1403138,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
256,jivo,2025-08-08,Thiruvananthapuram,medical college,1388389,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
257,jivo,2025-08-08,Pune,viman nagar,1389691,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,5 ltr,615911,No,,,1050.0,1.0,1050.0
258,jivo,2025-08-08,Pune,lohgaon,1401652,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
259,jivo,2025-08-08,Bangalore,jalahalli-peenya,1402048,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
260,jivo,2025-08-08,Bangalore,bellandur sarjapur,1402605,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,1.0,255.0
