City,SKU Name,SKU Code,EAN,SKU Category,SKU Sub Category,Brand Name,Manufacturer Name,Manufacturer ID,Units
Meerut,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Jaipur,Jivo Daily Pomace Olive Oil 2.0 LITER,8eedf6ff-d36c-4313-88e4-6aa571372f46,8905604000703,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Chennai,Jivo Refine Canola oil Tin 15.0 LITER,b84e15b9-39c8-4f7e-bc24-bab7300641cc,8908000258051,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,9
Hyderabad,Jivo Refine Canola oil Tin 15.0 LITER,b84e15b9-39c8-4f7e-bc24-bab7300641cc,8908000258051,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,12
Hyderabad,Jivo A2 Desi Cow Ghee 1.0 LITER,908b9ad9-300c-45ca-b6e7-b2345f89b581,8905604000307,"Atta, Rice, Oil & Dals",Ghee,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,44
Chennai,Jivo Gold Refined Oil Blend Of Rice Bran Oil and Sunflower Oil 5.0 LITER,40bd2571-3734-4503-84b7-bbe87a3818c3,8905604000086,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Delhi,Jivo A2 Desi Cow Ghee 500.0 MILLILITRE,33f0ba96-44a1-426a-9ced-1ad6ca655f25,8905604000291,"Atta, Rice, Oil & Dals",Ghee,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,38
Hyderabad,Jivo A2 Desi Cow Ghee 500.0 MILLILITRE,33f0ba96-44a1-426a-9ced-1ad6ca655f25,8905604000291,"Atta, Rice, Oil & Dals",Ghee,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,34
Jhajjar,Jivo A2 Desi Cow Ghee 500.0 MILLILITRE,33f0ba96-44a1-426a-9ced-1ad6ca655f25,8905604000291,"Atta, Rice, Oil & Dals",Ghee,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Gurugram,Jivo A2 Desi Cow Ghee 500.0 MILLILITRE,33f0ba96-44a1-426a-9ced-1ad6ca655f25,8905604000291,"Atta, Rice, Oil & Dals",Ghee,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,31
Mumbai,Jivo A2 Desi Cow Ghee 500.0 MILLILITRE,33f0ba96-44a1-426a-9ced-1ad6ca655f25,8905604000291,"Atta, Rice, Oil & Dals",Ghee,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,28
Mumbai,Jivo A2 Desi Cow Ghee 1.0 LITER,908b9ad9-300c-45ca-b6e7-b2345f89b581,8905604000307,"Atta, Rice, Oil & Dals",Ghee,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,28
