item_id,item_name,manufacturer_id,manufacturer_name,city_id,city_name,category,date,qty_sold,mrp
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,167,Zirakpur,"Dry Fruits, Masala & Oil",2025-08-02,6.0,6294.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,366,Manali,"Dry Fruits, Masala & Oil",2025-08-02,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,205,Hisar,"Dry Fruits, Masala & Oil",2025-08-02,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,230,Kharar,"Dry Fruits, Masala & Oil",2025-08-02,3.0,3147.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,75,Nashik,"Dry Fruits, Masala & Oil",2025-08-02,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,55,Jalandhar,"Dry Fruits, Masala & Oil",2025-08-02,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,116,Rohtak,"Dry Fruits, Masala & Oil",2025-08-02,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,319,Yamunanagar,"Dry Fruits, Masala & Oil",2025-08-01,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,116,Rohtak,"Dry Fruits, Masala & Oil",2025-08-01,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,9,Gurgaon,"Dry Fruits, Masala & Oil",2025-08-01,47.0,49303.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,299,New Chandigarh,"Dry Fruits, Masala & Oil",2025-08-01,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,87,Amritsar,"Dry Fruits, Masala & Oil",2025-08-01,5.0,5245.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,149,SOLAN,"Dry Fruits, Masala & Oil",2025-08-01,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,240,Kapurthala,"Dry Fruits, Masala & Oil",2025-08-01,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,110,Mohali,"Dry Fruits, Masala & Oil",2025-08-01,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,104,Moradabad,"Dry Fruits, Masala & Oil",2025-08-01,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,55,Jalandhar,"Dry Fruits, Masala & Oil",2025-08-04,5.0,5245.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,7,Delhi,"Dry Fruits, Masala & Oil",2025-08-04,132.0,138468.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,3,Pune,"Dry Fruits, Masala & Oil",2025-08-04,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,205,Hisar,"Dry Fruits, Masala & Oil",2025-08-04,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,87,Amritsar,"Dry Fruits, Masala & Oil",2025-08-04,4.0,4196.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,291,Roorkee,"Dry Fruits, Masala & Oil",2025-08-03,4.0,4196.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,262,Saharanpur,"Dry Fruits, Masala & Oil",2025-08-03,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,37,Faridabad,"Dry Fruits, Masala & Oil",2025-08-03,8.0,8392.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,54,Ludhiana,"Dry Fruits, Masala & Oil",2025-08-03,9.0,9441.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,319,Yamunanagar,"Dry Fruits, Masala & Oil",2025-08-06,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,223,Phagwara,"Dry Fruits, Masala & Oil",2025-08-06,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,104,Moradabad,"Dry Fruits, Masala & Oil",2025-08-06,3.0,3147.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,336,Hoshiarpur,"Dry Fruits, Masala & Oil",2025-08-06,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,299,New Chandigarh,"Dry Fruits, Masala & Oil",2025-08-06,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,7,Delhi,"Dry Fruits, Masala & Oil",2025-08-06,101.0,105949.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,367,Kotdwar,"Dry Fruits, Masala & Oil",2025-08-06,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,82,Rudrapur,"Dry Fruits, Masala & Oil",2025-08-06,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,342,Kaithal,"Dry Fruits, Masala & Oil",2025-08-05,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,332,Tumkur,"Dry Fruits, Masala & Oil",2025-08-05,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,2,Mumbai,"Dry Fruits, Masala & Oil",2025-08-01,16.0,16784.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,37,Faridabad,"Dry Fruits, Masala & Oil",2025-08-01,17.0,17833.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,103,Jind,"Dry Fruits, Masala & Oil",2025-08-01,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,23,Ambala,"Dry Fruits, Masala & Oil",2025-08-01,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,308,Haldwani,"Dry Fruits, Masala & Oil",2025-08-01,5.0,5245.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,10,Ghaziabad,"Dry Fruits, Masala & Oil",2025-08-02,28.0,29372.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,297,Vrindavan,"Dry Fruits, Masala & Oil",2025-08-02,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,37,Faridabad,"Dry Fruits, Masala & Oil",2025-08-02,15.0,15735.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,48,Bhiwadi,"Dry Fruits, Masala & Oil",2025-08-02,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,1,Bengaluru,"Dry Fruits, Masala & Oil",2025-08-04,12.0,12588.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,192,Mathura,"Dry Fruits, Masala & Oil",2025-08-04,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,142,Meerut,"Dry Fruits, Masala & Oil",2025-08-04,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,48,Bhiwadi,"Dry Fruits, Masala & Oil",2025-08-04,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,178,Karnal,"Dry Fruits, Masala & Oil",2025-08-04,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,212,Kurukshetra,"Dry Fruits, Masala & Oil",2025-08-03,3.0,3147.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,3,Pune,"Dry Fruits, Masala & Oil",2025-08-03,3.0,3147.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,363,Sangrur,"Dry Fruits, Masala & Oil",2025-08-03,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,1,Bengaluru,"Dry Fruits, Masala & Oil",2025-08-03,6.0,6294.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,258,Baddi,"Dry Fruits, Masala & Oil",2025-08-03,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,297,Vrindavan,"Dry Fruits, Masala & Oil",2025-08-05,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,10,Ghaziabad,"Dry Fruits, Masala & Oil",2025-08-05,12.0,12588.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,9,Gurgaon,"Dry Fruits, Masala & Oil",2025-08-05,57.0,59793.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,221,Dehradun,"Dry Fruits, Masala & Oil",2025-08-05,9.0,9441.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,54,Ludhiana,"Dry Fruits, Masala & Oil",2025-08-05,6.0,6294.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,221,Dehradun,"Dry Fruits, Masala & Oil",2025-08-06,4.0,4196.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,308,Haldwani,"Dry Fruits, Masala & Oil",2025-08-06,3.0,3147.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,54,Ludhiana,"Dry Fruits, Masala & Oil",2025-08-06,8.0,8392.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,10,Ghaziabad,"Dry Fruits, Masala & Oil",2025-08-06,19.0,19931.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,19,Sonipat,"Dry Fruits, Masala & Oil",2025-08-06,6.0,6294.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,342,Kaithal,"Dry Fruits, Masala & Oil",2025-08-01,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,178,Karnal,"Dry Fruits, Masala & Oil",2025-08-01,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,376,Batala,"Dry Fruits, Masala & Oil",2025-08-01,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,66,Chandigarh,"Dry Fruits, Masala & Oil",2025-08-01,4.0,4196.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,177,Pathankot,"Dry Fruits, Masala & Oil",2025-08-02,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,102,Jammu,"Dry Fruits, Masala & Oil",2025-08-02,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,363,Sangrur,"Dry Fruits, Masala & Oil",2025-08-02,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,37,Faridabad,"Dry Fruits, Masala & Oil",2025-08-04,15.0,15735.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,110,Mohali,"Dry Fruits, Masala & Oil",2025-08-04,8.0,8392.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,164,Patiala,"Dry Fruits, Masala & Oil",2025-08-04,7.0,7343.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,309,Davanagere,"Dry Fruits, Masala & Oil",2025-08-04,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,10,Ghaziabad,"Dry Fruits, Masala & Oil",2025-08-03,38.0,39862.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,229,Moga,"Dry Fruits, Masala & Oil",2025-08-03,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,230,Kharar,"Dry Fruits, Masala & Oil",2025-08-03,6.0,6294.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,297,Vrindavan,"Dry Fruits, Masala & Oil",2025-08-03,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,55,Jalandhar,"Dry Fruits, Masala & Oil",2025-08-05,3.0,3147.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,319,Yamunanagar,"Dry Fruits, Masala & Oil",2025-08-05,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,1,Bengaluru,"Dry Fruits, Masala & Oil",2025-08-05,9.0,9441.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,19,Sonipat,"Dry Fruits, Masala & Oil",2025-08-05,5.0,5245.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,345,Rampur,"Dry Fruits, Masala & Oil",2025-08-05,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,66,Chandigarh,"Dry Fruits, Masala & Oil",2025-08-05,9.0,9441.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,149,SOLAN,"Dry Fruits, Masala & Oil",2025-08-05,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,80,Panipat,"Dry Fruits, Masala & Oil",2025-08-06,5.0,5245.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,49,Sirsa,"Dry Fruits, Masala & Oil",2025-08-06,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,9,Gurgaon,"Dry Fruits, Masala & Oil",2025-08-06,51.0,53499.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,167,Zirakpur,"Dry Fruits, Masala & Oil",2025-08-06,4.0,4196.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,64,Agra,"Dry Fruits, Masala & Oil",2025-08-06,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,87,Amritsar,"Dry Fruits, Masala & Oil",2025-08-06,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,45,Palwal,"Dry Fruits, Masala & Oil",2025-08-06,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,10,Ghaziabad,"Dry Fruits, Masala & Oil",2025-08-01,47.0,49303.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,64,Agra,"Dry Fruits, Masala & Oil",2025-08-01,5.0,5245.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,7,Delhi,"Dry Fruits, Masala & Oil",2025-08-02,128.0,134272.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,299,New Chandigarh,"Dry Fruits, Masala & Oil",2025-08-02,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,54,Ludhiana,"Dry Fruits, Masala & Oil",2025-08-02,8.0,8392.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,142,Meerut,"Dry Fruits, Masala & Oil",2025-08-02,5.0,5245.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,114,Manipal,"Dry Fruits, Masala & Oil",2025-08-02,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,75,Nashik,"Dry Fruits, Masala & Oil",2025-08-04,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,230,Kharar,"Dry Fruits, Masala & Oil",2025-08-04,8.0,8392.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,66,Chandigarh,"Dry Fruits, Masala & Oil",2025-08-04,11.0,11539.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,319,Yamunanagar,"Dry Fruits, Masala & Oil",2025-08-04,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,80,Panipat,"Dry Fruits, Masala & Oil",2025-08-04,3.0,3147.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,142,Meerut,"Dry Fruits, Masala & Oil",2025-08-03,4.0,4196.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,110,Mohali,"Dry Fruits, Masala & Oil",2025-08-03,8.0,8392.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,336,Hoshiarpur,"Dry Fruits, Masala & Oil",2025-08-03,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,66,Chandigarh,"Dry Fruits, Masala & Oil",2025-08-03,13.0,13637.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,87,Amritsar,"Dry Fruits, Masala & Oil",2025-08-03,4.0,4196.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,3,Pune,"Dry Fruits, Masala & Oil",2025-08-05,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,2,Mumbai,"Dry Fruits, Masala & Oil",2025-08-05,9.0,9441.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,376,Batala,"Dry Fruits, Masala & Oil",2025-08-05,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,336,Hoshiarpur,"Dry Fruits, Masala & Oil",2025-08-05,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,3,Pune,"Dry Fruits, Masala & Oil",2025-08-06,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,230,Kharar,"Dry Fruits, Masala & Oil",2025-08-06,3.0,3147.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,66,Chandigarh,"Dry Fruits, Masala & Oil",2025-08-06,6.0,6294.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,1,Bengaluru,"Dry Fruits, Masala & Oil",2025-08-02,5.0,5245.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,53,Haridwar,"Dry Fruits, Masala & Oil",2025-08-02,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,3,Pune,"Dry Fruits, Masala & Oil",2025-08-02,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,115,Mangalore,"Dry Fruits, Masala & Oil",2025-08-02,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,80,Panipat,"Dry Fruits, Masala & Oil",2025-08-02,3.0,3147.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,104,Moradabad,"Dry Fruits, Masala & Oil",2025-08-02,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,291,Roorkee,"Dry Fruits, Masala & Oil",2025-08-02,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,19,Sonipat,"Dry Fruits, Masala & Oil",2025-08-01,3.0,3147.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,7,Delhi,"Dry Fruits, Masala & Oil",2025-08-01,113.0,118537.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,47,Alwar,"Dry Fruits, Masala & Oil",2025-08-01,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,49,Sirsa,"Dry Fruits, Masala & Oil",2025-08-01,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,91,Bahadurgarh,"Dry Fruits, Masala & Oil",2025-08-01,3.0,3147.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,262,Saharanpur,"Dry Fruits, Masala & Oil",2025-08-04,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,155,Rewari,"Dry Fruits, Masala & Oil",2025-08-04,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,19,Sonipat,"Dry Fruits, Masala & Oil",2025-08-04,3.0,3147.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,95,Muzaffarnagar,"Dry Fruits, Masala & Oil",2025-08-04,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,167,Zirakpur,"Dry Fruits, Masala & Oil",2025-08-04,6.0,6294.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,342,Kaithal,"Dry Fruits, Masala & Oil",2025-08-04,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,221,Dehradun,"Dry Fruits, Masala & Oil",2025-08-04,13.0,13637.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,183,Aligarh,"Dry Fruits, Masala & Oil",2025-08-04,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,280,Bathinda,"Dry Fruits, Masala & Oil",2025-08-04,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,91,Bahadurgarh,"Dry Fruits, Masala & Oil",2025-08-03,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,53,Haridwar,"Dry Fruits, Masala & Oil",2025-08-03,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,48,Bhiwadi,"Dry Fruits, Masala & Oil",2025-08-03,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,125,Panchkula,"Dry Fruits, Masala & Oil",2025-08-03,4.0,4196.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,2,Mumbai,"Dry Fruits, Masala & Oil",2025-08-03,17.0,17833.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,9,Gurgaon,"Dry Fruits, Masala & Oil",2025-08-03,52.0,54548.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,342,Kaithal,"Dry Fruits, Masala & Oil",2025-08-03,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,221,Dehradun,"Dry Fruits, Masala & Oil",2025-08-03,16.0,16784.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,116,Rohtak,"Dry Fruits, Masala & Oil",2025-08-03,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,110,Mohali,"Dry Fruits, Masala & Oil",2025-08-06,6.0,6294.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,116,Rohtak,"Dry Fruits, Masala & Oil",2025-08-06,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,1,Bengaluru,"Dry Fruits, Masala & Oil",2025-08-06,7.0,7343.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,338,Firozpur,"Dry Fruits, Masala & Oil",2025-08-06,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,37,Faridabad,"Dry Fruits, Masala & Oil",2025-08-06,11.0,11539.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,376,Batala,"Dry Fruits, Masala & Oil",2025-08-06,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,262,Saharanpur,"Dry Fruits, Masala & Oil",2025-08-06,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,164,Patiala,"Dry Fruits, Masala & Oil",2025-08-05,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,125,Panchkula,"Dry Fruits, Masala & Oil",2025-08-01,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,102,Jammu,"Dry Fruits, Masala & Oil",2025-08-01,2.0,2098.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,55,Jalandhar,"Dry Fruits, Masala & Oil",2025-08-01,3.0,3147.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,230,Kharar,"Dry Fruits, Masala & Oil",2025-08-01,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,178,Karnal,"Dry Fruits, Masala & Oil",2025-08-02,1.0,1049.0
10143020,Jivo Pomace Olive Oil(Bottle),176,Jivo Wellness Pvt. Ltd.,221,Dehradun,"Dry Fruits, Masala & Oil",2025-08-02,2.0,2098.0
